Trig_date,District,Chiefdom,Section,Name_of_community,Male_child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
12/16/2014,Bo,Jaiama Bongor,Lower Kama,B0 Road,NA,NA,16,NA,NA,26,1,1,2,0,1,0,8,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12/17/2014,Bo,Jaiama Bongor,Lower Kama,Sumbuya Road,NA,NA,33,NA,NA,43,1,1,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2014,Bo,Jaiama Bongor,Lower Kama,Blama Road24,NA,NA,18,NA,NA,22,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2014,Bo,Jaiama Bongor,Upper Kama,Gbohun,NA,NA,39,NA,NA,60,3,2,2,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2014,Bo,Jaiama Bongor,Upper Kama,Mile 30,NA,NA,15,NA,NA,12,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2014,Bo,Jaiama Bongor,Upper Kama,Gbohun,NA,NA,70,NA,NA,47,3,2,2,1,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2014,Bo,Jaiama Bongor,Upper Kama,Gbohun,NA,NA,70,NA,NA,47,3,2,2,1,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Tikonko,Sewama,Kokofele,NA,NA,25,NA,NA,30,3,1,1,0,1,1,11,0,0,0,0,0,0,0,0,2,1,0,2,2,1,0,2,0,0,0,0
12/17/2014,Bo,Tikonko,Sewama,Gelehun,NA,NA,86,NA,NA,52,4,2,2,0,2,0,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
12/18/2014,Bo,Jaiama Bongor,Tongowa,Bandaru,NA,NA,25,NA,NA,40,2,2,2,0,1,1,10,1,0,0,2,1,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0
12/19/2014,Bo,Jaiama Bongor,Tongowa,Baoma,NA,NA,15,NA,NA,20,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,0,0,0,0
12/17/2014,Bo,Jaiama Bongor,Lower Nyawa,Kpolima,NA,NA,14,NA,NA,18,1,1,1,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2014,Bo,Jaiama Bongor,Lower Nyawa,Negbema,NA,NA,11,NA,NA,12,1,1,1,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2014,Bo,Jaiama Bongor,Lower Nyawa,Sogorma,NA,NA,36,NA,NA,48,1,2,2,1,2,1,11,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,2,1,1,0,0
12/17/2014,Bo,Jaiama Bongor,Lower Nyawa,Largor,NA,NA,48,NA,NA,64,1,1,2,1,1,1,11,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Jaiama Bongor,Upper Baimber,Bawomahun,NA,NA,43,NA,NA,37,4,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12/17/2014,Bo,Tikonko,Sewa  Tikonko,Kedeyela,NA,NA,23,NA,NA,20,1,1,1,0,1,0,11,1,0,0,1,1,0,0,1,2,1,1,1,1,1,1,1,1,0,0,0
12/18/2014,Bo,Tikonko,Sewa  Tikonko,Samie,NA,NA,25,NA,NA,22,2,1,1,0,1,0,12,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
12/19/2014,Bo,Tikonko,Sewa  Tikonko,Gbobu,NA,NA,38,NA,NA,42,1,1,2,3,1,0,10,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0
12/16/2014,Bo,Jaiama Bongor,Lower Baimber,Bendu New-Site,NA,NA,40,NA,NA,47,2,2,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2014,Bo,Jaiama Bongor,Lower Baimber,Mano Bongor,NA,NA,40,NA,NA,46,2,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
12/18/2014,Bo,Jaiama Bongor,Lower Baimber,Godiama,NA,NA,28,NA,NA,50,2,2,2,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2014,Bo,Tikonko,Bainyawa,Grema,NA,NA,30,NA,NA,63,2,2,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Tikonko,Njagbla Two,Golahun,NA,NA,15,NA,NA,20,1,1,1,0,1,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12/16/2014,Bo,Tikonko,Njagbla One,Feilor,NA,NA,22,NA,NA,18,2,1,2,0,1,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
12/16/2014,Bo,Tikonko,Njagbla One,Wajihun,NA,NA,12,NA,NA,15,2,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,0
12/16/2014,Bo,Tikonko,Sendeh,Nyandayama,NA,NA,15,NA,NA,14,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Jaiama Bongor,Upper Nyawa,Pelewahun,NA,NA,30,NA,NA,35,4,2,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA
12/16/2014,Bo,Jaiama Bongor,Upper Nyawa,Koyiama,NA,NA,35,NA,NA,25,4,1,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Jaiama Bongor,Upper Nyawa,Niayalun,NA,NA,75,NA,NA,47,4,2,2,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Jaiama Bongor,Upper Nyawa,Samie,NA,NA,30,NA,NA,40,3,1,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Bumkaku,Gbatorma,NA,NA,49,NA,NA,27,2,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Bumkaku,Matu 2,NA,NA,36,NA,NA,21,3,1,2,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Bumkaku,Morsondo,NA,NA,16,NA,NA,14,2,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Bumkaku,Kponima,NA,NA,11,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,NA,Semabu,NA,NA,20,NA,NA,16,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,NA,Lombokor,NA,NA,21,NA,NA,18,2,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,NA,Juhun,NA,NA,18,NA,NA,14,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,NA,Tokpombu,NA,NA,21,NA,NA,17,1,1,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Niagorehun,Borbor,NA,NA,15,NA,NA,14,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Niagorehun,Tawovia,NA,NA,15,NA,NA,14,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Niagorehun,Ndedema,NA,NA,15,NA,NA,19,1,1,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Niagorehun,Jorlu,NA,NA,15,NA,NA,12,2,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Ngolapon,Largowa,NA,NA,23,NA,NA,36,1,1,2,0,1,1,13,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
12/16/2014,Bo,Bagbo,Ngolapon,Gbenya,NA,NA,21,NA,NA,27,1,1,1,0,1,1,10,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Ngolapon,Mouapiwa,NA,NA,11,NA,NA,13,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Ngolapon,Kasse,NA,NA,37,NA,NA,29,2,1,2,0,2,1,11,3,0,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12/16/2014,Bo,Bagbo,Jimmy,Dambala,NA,NA,15,NA,NA,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Jimmy,Yenkein,NA,NA,40,NA,NA,54,1,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Jimmy,Faabu,NA,NA,18,NA,NA,20,1,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Jimmy,Kanga,NA,NA,15,NA,NA,14,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Kpangballia,Mawonde,NA,NA,19,NA,NA,12,2,2,2,1,2,1,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
12/16/2014,Bo,Bagbo,Kpangballia,Rabaina,NA,NA,15,NA,NA,12,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
12/16/2014,Bo,Bagbo,Kpangballia,Bandoema,NA,NA,15,NA,NA,15,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bagbo,Kpangballia,Kpangbalia,NA,NA,15,NA,NA,30,2,2,2,0,2,2,10,0,0,2,0,0,0,2,0,1,0,1,1,1,0,1,1,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Mamanjawo,Levema,NA,NA,15,NA,NA,15,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
12/16/2014,Bo,Bumpe Ngao,Mamanjawo,Kpetema,NA,NA,12,NA,NA,12,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
12/16/2014,Bo,Bumpe Ngao,Mamanjawo,Booboobu,NA,NA,15,NA,NA,15,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
12/16/2014,Bo,Bumpe Ngao,Mamanjawo,Niagoahun,NA,NA,15,NA,NA,14,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
12/16/2014,Bo,Bumpe Ngao,Sahn,Semabu,NA,NA,30,NA,NA,18,2,2,4,1,2,1,15,0,0,1,0,0,0,1,0,0,0,2,1,0,0,2,1,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Mohoto Wyiebu,NA,NA,45,NA,NA,40,2,3,4,2,2,2,11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,1,1
12/16/2014,Bo,Bumpe Ngao,Sahn,Sshn Junction,NA,NA,20,NA,NA,17,2,1,2,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Neigbema,NA,NA,20,NA,NA,19,2,2,2,1,1,1,5,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Yegema,Madina,NA,NA,30,NA,NA,25,2,1,2,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Yegema,Ngaahun,NA,NA,15,NA,NA,15,2,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Yegema,Kowama,NA,NA,15,NA,NA,20,2,1,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Yegema,Mokebbie,NA,NA,15,NA,NA,15,1,1,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Walihun,Sengema,NA,NA,24,NA,NA,14,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Walihun,Bonday Lihun,NA,NA,45,NA,NA,65,1,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Walihun,Pelewahun,NA,NA,30,NA,NA,22,2,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Walihun,Longay,NA,NA,44,NA,NA,28,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Tokpotorbu,NA,NA,15,NA,NA,12,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Gendema,NA,NA,15,NA,NA,12,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Kpetema,Ngeiga,NA,NA,56,NA,NA,40,2,1,2,0,1,0,11,1,1,1,2,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Kpetema,Kowama,NA,NA,65,NA,NA,45,3,1,1,1,1,0,11,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Kamasu,NA,NA,20,NA,NA,15,2,1,2,0,1,0,11,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Tisana,NA,NA,62,NA,NA,40,3,1,2,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Mofoi,NA,NA,50,NA,NA,31,2,1,2,0,1,1,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sahn,Nyadehun,NA,NA,20,NA,NA,15,3,1,2,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Bumpeh,Guabu,NA,NA,28,NA,NA,21,2,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
12/16/2014,Bo,Bumpe Ngao,Bumpeh,Salina,NA,NA,31,NA,NA,23,1,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Bumpeh,Bajao,NA,NA,28,NA,NA,39,3,2,2,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Bumpeh,Fewanema,NA,NA,28,NA,NA,38,3,2,2,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sewama,Mowoto 1&2,NA,NA,35,NA,NA,41,2,2,4,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sewama,Juhun,NA,NA,23,NA,NA,25,2,1,2,0,2,0,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sewama,Yehemawo,NA,NA,49,NA,NA,23,2,1,2,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Sewama,Kania,NA,NA,54,NA,NA,39,1,2,2,1,2,1,11,0,2,1,8,0,1,0,3,0,0,1,7,0,0,1,7,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Serabu,Serabu Old Town,NA,NA,28,NA,NA,21,2,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Serabu,Dodo,NA,NA,31,NA,NA,23,1,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Serabu,Motima,NA,NA,28,NA,NA,39,3,2,2,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Serabu,Njorlema,NA,NA,48,NA,NA,60,3,2,3,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Taninahun,Hangha,NA,NA,46,NA,NA,58,2,1,2,0,2,0,17,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Taninahun,Nagbena,NA,NA,40,NA,NA,60,3,1,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Bumpe Ngao,Taninahun,Makayoni,NA,NA,30,NA,NA,16,2,1,1,0,1,0,11,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
12/16/2014,Bo,Bumpe Ngao,Taninahun,Kpetewoma,NA,NA,50,NA,NA,48,2,2,3,0,1,1,11,1,0,2,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
12/16/2014,Bo,Gbo,Nyawa,Kortumahun,NA,NA,18,NA,NA,32,2,1,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Gbo,Nyawa,Molende,NA,NA,36,NA,NA,28,2,1,2,2,2,0,9,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
12/16/2014,Bo,Gbo,Nyawa,Balu,NA,NA,13,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Gbo,Nyawa,Pujehun,NA,NA,14,NA,NA,14,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Gbo,D0d0,Majima,NA,NA,20,NA,NA,29,2,1,3,0,1,1,6,1,1,2,4,0,0,1,0,0,0,2,2,0,0,2,2,0,0,0,0
12/17/2014,Bo,Gbo,Dodo,Gbeworbu ,NA,NA,40,NA,NA,35,2,1,4,0,1,3,15,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2014,Bo,Gbo,Dodo,Sembehun,NA,NA,35,NA,NA,29,3,1,4,0,1,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2014,Bo,Gbo,Dodo,Nagbena,NA,NA,15,NA,NA,20,2,1,4,NA,0,1,10,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2014,Bo,Gbo,Gbo,Benduma,NA,NA,15,NA,NA,20,1,1,2,0,1,0,15,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12/17/2014,Bo,Gbo,Gbo,Golala,NA,NA,25,NA,NA,30,1,1,1,0,1,1,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12/18/2014,Bo,Gbo,Gbo,Majihun,NA,NA,17,NA,NA,14,1,1,2,0,1,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2014,Bo,Gbo,Gbo,Kosa,NA,NA,15,NA,NA,15,1,1,1,0,1,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2015,Bo,Wonde,Lower Kaigor,Golawoma,NA,NA,20,NA,NA,25,2,1,1,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,Bo,Wonde,Lower Kaigor,Kenama,NA,NA,17,NA,NA,14,2,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,Bo,Wonde,Lower Kaigor,Niagohun,NA,NA,16,NA,NA,14,2,1,2,0,1,1,7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1/23/2015,Bo,Wonde,Lower Kaigor,Bathurst Old,NA,NA,19,NA,NA,14,2,1,2,0,1,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2015,Bo,Bagbo,Tassana,Mokebay,NA,NA,20,NA,NA,33,1,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,Bo,Bagbo,Tassana,Yegelleh,NA,NA,84,NA,NA,47,2,1,2,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1/22/2015,Bo,Bagbo,Tassana,Taimuma,NA,NA,47,NA,NA,68,3,2,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2015,Bo,Bagbo,Tassana,Momado,NA,NA,35,NA,NA,48,2,2,2,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,Bo,Bagbo,Tassana,Tissana Old Town,NA,NA,11,NA,NA,14,1,1,1,0,1,0,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,0,0,0,0,0
1/21/2015,Bo,Bagbo,Tassana,Tissana Junction,NA,NA,40,NA,NA,21,4,1,1,0,1,0,9,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1/23/2015,Bo,Bagbo,Tassana,Mani-Bo,NA,NA,15,NA,NA,14,1,1,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2015,Bo,Bagbo,Tassana,Mowai,NA,NA,59,NA,NA,30,2,2,2,1,1,0,11,0,0,1,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0
1/20/2015,Bo,Bagbo,Tassana,Tenblleh,NA,NA,50,NA,NA,48,2,1,2,0,1,0,11,0,0,2,1,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0
1/21/2015,Bo,Bagbo,Tassana,Sembehun,NA,NA,30,NA,NA,35,1,1,1,0,1,0,10,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1
1/22/2015,Bo,Bagbo,Tassana,Mojemai,NA,NA,15,NA,NA,19,1,1,1,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2015,Bo,Bagbo,Tassana,Mosagbahun,NA,NA,58,NA,NA,30,2,1,3,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2015,Bo,Valunia,Lunia,Gumahun,NA,NA,48,NA,NA,28,1,1,2,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,Bo,Valunia,Lunia,Califomia,NA,NA,15,NA,NA,14,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,Bo,Valunia,Lunia,Banjeina,NA,NA,22,NA,NA,20,1,1,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2015,Bo,Valunia,Lunia,Kpankimbu,NA,NA,22,NA,NA,24,1,1,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2015,Bo,Valunia,Lunia,Dassamu,NA,NA,13,NA,NA,18,2,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,Bo,Valunia,Lunia,Njagbema Tambi,NA,NA,35,NA,NA,30,2,2,2,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,Bo,Valunia,Lunia,Njallo,NA,NA,35,NA,NA,25,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
1/23/2015,Bo,Valunia,Lunia,Ngeihun,NA,NA,20,NA,NA,19,2,2,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2015,Bo,Valunia,Lunia,Barri,NA,NA,37,NA,NA,29,2,1,1,3,1,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
1/21/2015,Bo,Valunia,Lunia,Konima,NA,NA,15,NA,NA,14,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,Bo,Valunia,Lunia,Konima 2,NA,NA,19,NA,NA,14,4,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2015,Bo,Valunia,Lunia,Balina,NA,NA,24,NA,NA,21,3,1,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2015,Bo,Valunia,Delenga,Kongokpe,NA,NA,18,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
